DESPACHO CIFRADO;OPERACION;DESTINACION;REGIMEN;OFICIALIZACION;CANCELACION;AÑO;MES;ADUANA;COTIZACION;MEDIO TRANSPORTE;CANAL;ITEM;PAIS ORIGEN;PAIS PROCEDENCIA/DESTINO;USO;UNIDAD MEDIDA ESTADISTICA;CANTIDAD ESTADISTICA;KILO NETO;KILO BRUTO;FOB DOLAR;FLETE DOLAR;SEGURO DOLAR;IMPONIBLE DOLAR;IMPONIBLE GS;AJUSTE A INCLUIR;AJUSTE A DEDUCIR;POSICION;RUBRO;DESC CAPITULO;DESC POSICION;DESC PARTIDA;MERCADERIA;MARCA ITEM;ACUERDO;DERECHO;ISC;SERVICIO;RENTA;IVA;OTROS;TOTAL
"26DA000000122908";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"12/03/2026";"18/03/2026";"2026";"MARZO";"PTO SEGURO FLUVIAL";6480.18;"ACUATICO";"V";4;"CN - CHINA";"CN - CHINA";"NUEVO";"KILOGRAMO";34640;34640;34640;17654.2;3876.72;119.08;21650;140295897;0;0;"7208.38.10.000V";"FUNDICION DE HIERRO Y ACERO";"Capitulos 72 METALES COMUNES Y MANUFACTURAS DE ESTOS METALES.";"Capitulos 72 METALES COMUNES Y MANUFACTURAS DE ESTOS METALES.  PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACERO\nSIN ALEAR, DE ANCHURA SUPERIOR O IGUAL A 600 mm.,\nLAMINADOS EN CALIENTE, SIN CHAPAR NI REVESTIR. -Los dem¿s, enrollados, simplemente laminados en caliente:  -Los dem¿s, enrollados, simplemente laminados en caliente: --De espesor superior o igual a 3 mm pero inferior a 4,75 mm       Con un limite de elasticidad superior o igual a 355 MPa";"PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACERO\nSIN ALEAR, DE ANCHURA SUPERIOR O IGUAL A 600 mm.,\nLAMINADOS EN CALIENTE, SIN CHAPAR NI REVESTIR. -Los dem¿s, enrollados, simplemente laminados en caliente:";"CON UN LIMITE DE ELASTICIDAD SUPERIOR O IGUAL A 355 MPA; EN: BOBINA DE ACERO LAMINADO EN CALIENTE DE 4,50 MM X 1.200 MM";"STEELFORCE";"SIN ACUERDO";0;0;701479;0;14099738;563990;15365207
"26DA000000122909";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"17/03/2026";"18/03/2026";"2026";"MARZO";"TERPORT";6487.88;"ACUATICO";"R";1;"KR - COREA DEL SUR";"AR - ARGENTINA";"NUEVO";"LITROS";2452813;2026269;2026269;1386116.2;119010.49;169.56;1505296.25;9766181434.45;0;0;"2710.19.21.100N";"COMBUSTIBLES Y DEMAS PRODUCTOS DERIVADOS DEL PETROLEO";"CAPITULO 27 COMBUSTIBLES MINERALES, ACEITES MINERALES  Y PRODUCTOS DE SU DESTILACION; MATERIAS BITUMINOSAS; CERAS MINERALES.";"CAPITULO 27 COMBUSTIBLES MINERALES, ACEITES MINERALES  Y PRODUCTOS DE SU DESTILACION; MATERIAS BITUMINOSAS; CERAS MINERALES.  ACEITES DE PETR¿LEO O DE MINERAL BITUMINOSO, EXCEPTO LOS ACEITES CRUDOS; PREPARACIONES NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE, CON UN CONTENIDO DE ACEITES DE PETR¿LEO O DE MINERAL \nBITUMINOSO SUPERIOR O IGUAL AL 70 % EN PESO,  EN LAS QUE ESTOS ACEITES CONSTITUYAN EL ELEMENTO BASE; DESECHOS DE ACEITES. - Aceites de petr¿leo o de mineral bituminoso (excepto los aceites crudos) y preparaciones no expresadas ni comprendidas en otra parte, con un contenido de aceites de petr¿leo o de mineral bituminoso superior o igual al 70 % en peso, en las que estos aceites constituyan el elemento base, excepto las que contengan biodi¿sel  y los desechos de aceites:  - Aceites de petr¿leo o de mineral bituminoso (excepto los aceites crudos) y preparaciones no expresadas ni comprendidas en otra parte, con un contenido de aceites de petr¿leo o de mineral bituminoso superior o igual al 70 % en peso, en las que estos aceites constituyan el elemento base, excepto las que contengan biodi¿sel  y los desechos de aceites: --Los demas    Otros aceites combustibles ---- Gasoleo (\"gas oil\")  Tipo A\r\n";"ACEITES DE PETR¿LEO O DE MINERAL BITUMINOSO, EXCEPTO LOS ACEITES CRUDOS; PREPARACIONES NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE, CON UN CONTENIDO DE ACEITES DE PETR¿LEO O DE MINERAL \nBITUMINOSO SUPERIOR O IGUAL AL 70 % EN PESO,  EN LAS QUE ESTOS ACEITES CONSTITUYAN EL ELEMENTO BASE; DESECHOS DE ACEITES. - Aceites de petr¿leo o de mineral bituminoso (excepto los aceites crudos) y preparaciones no expresadas ni comprendidas en otra parte, con un contenido de aceites de petr¿leo o de mineral bituminoso superior o igual al 70 % en peso, en las que estos aceites constituyan el elemento base, excepto las que contengan biodi¿sel  y los desechos de aceites:";"2.452.813) LITROS DE GASOIL TIPO I, A SER COMERCIALIZADO COMO TIPO III";"TRAFIGURA";"SIN ACUERDO";0;1667913821;48830907;0;0;45931705;1762676433
"26DA000000122910";"EXPORTACION";"EC01";"EXPORTACION A CONSUMO";"17/03/2026";"18/03/2026";"2026";"MARZO";"TERPORT - VILLETA";6487.88;"ACUATICO";"V";1;"PY - PARAGUAY";"VN - VIETNAM";"NUEVO";"KILOGRAMO";27220;27220;27250;8438.56;1220;4.54;9663.1;62693033.23;0;0;"2301.10.90.000H";"RESIDUOS Y DESPERDICIOS DE LA INDUSTRIA ALIMENTICIO Y ALIMENTOS PREPARADOS PAR ANIMALES";"CAPITULO 23  RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES";"CAPITULO 23  RESIDUOS Y DESPERDICIOS DE LAS INDUSTRIAS ALIMENTARIAS; ALIMENTOS PREPARADOS PARA ANIMALES  HARINA, POLVO Y \"PELLETS\", DE CARNE, DESPOJOS,\nPESCADO O DE CRUSTACEOS, MOLUSCOS O DEMAS \nINVERTEBRADOS ACUATICOS, IMPROPIOS PARA LA\nALIMENTACION HUMANA; CHICHARRONES.    -Harina, polvo y \"pellets\", de carne o despojos;\n chicharrones.       Los dem¿s.";"HARINA, POLVO Y \"PELLETS\", DE CARNE, DESPOJOS,\nPESCADO O DE CRUSTACEOS, MOLUSCOS O DEMAS \nINVERTEBRADOS ACUATICOS, IMPROPIOS PARA LA\nALIMENTACION HUMANA; CHICHARRONES. ";"HARINA DE CARNE Y HUESO";"S-M";"SIN ACUERDO";0;0;0;0;0;0;0
"26DA000000122911";"IMPORTACION";"IM04";"IMPORTACION MENOR A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"AEROP. PETTIROSSI";6468.07;"AVION";"V";5;"CN - CHINA";"BR - BRASIL";"NUEVO";"UNIDAD";5;27;27.5;95;125.23;7.84;228.07;1475173;0;0;"8421.31.00.000K";"REPUESTOS (AUTOPARTE)";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Aparatos para filtrar o depurar gases.\n  -Aparatos para filtrar o depurar gases.\n   --Filtros de entrada de aire para motores de\nencendido por chispa o por compresi¿n.  Filtros de entrada de aire para motores de encendido por chispa o por compresi¿n.";"CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Aparatos para filtrar o depurar gases.\n";"ELEMENTO DO FILTRO DE AR DE ADMISSAO CUJO MODELO AF26434 USADO PARA REMOVER DETRITOS SOLIDOS E IMPUREZAS DO AR DE ADMISSAO DO MOTOR DE IGNICAO POR COMPRESSAO (MOTOR A DIESEL) UTILIZADO NO CAMINHAO GUI";"XCMG";"SIN ACUERDO";73759;0;7376;0;155631;6225;242991
"26DA000000122911";"IMPORTACION";"IM04";"IMPORTACION MENOR A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"AEROP. PETTIROSSI";6468.07;"AVION";"V";4;"CN - CHINA";"BR - BRASIL";"NUEVO";"UNIDAD";5;23;27.5;40;52.71;3.29;96;620934.72;0;0;"8421.39.90.000U";"BIENES DE CAPITAL";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Aparatos para filtrar o depurar gases.\n  -Aparatos para filtrar o depurar gases.\n --Los dem¿s.     Los demas     Los dem¿s.";"CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Aparatos para filtrar o depurar gases.\n";"FILTRO DE AR, MODELO QUQ2-20¿1.0, PARA REMOVER DETRITOS SOLIDOS E AGUA DO AR ATRAVES DE FILTRO DE PAPEL,USADO PARA FILTRAR O AR DO TANQUE DE OLEO. UTILIZADO NO CAMINH¿O GUINDASTE XCMG";"XCMG";"SIN ACUERDO";0;0;3105;0;62404;2496;68005
"26DA000000122911";"IMPORTACION";"IM04";"IMPORTACION MENOR A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"AEROP. PETTIROSSI";6468.07;"AVION";"V";2;"CN - CHINA";"BR - BRASIL";"NUEVO";"UNIDAD";10;50;55;200;263.59;16.47;480.06;3105061.68;0;0;"8421.99.99.000X";"BIENES DE CAPITAL";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Partes.  -Partes. --Las dem¿s.    Las dem¿s       Las dem¿s";"CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Partes.";"UNIDADES DE REPUESTOS SEGUN DESCRIPCION EN SUB ITEMS.-";"";"SIN ACUERDO";0;0;15525;0;312059;12482;340066
"26DA000000122911";"IMPORTACION";"IM04";"IMPORTACION MENOR A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"AEROP. PETTIROSSI";6468.07;"AVION";"V";3;"CN - CHINA";"BR - BRASIL";"NUEVO";"UNIDAD";1;5;5.5;152;200.32;12.52;364.84;2359810.66;0;0;"8421.29.90.000E";"BIENES DE CAPITAL";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Aparatos para filtrar o depurar l¿quidos.\n  -Aparatos para filtrar o depurar l¿quidos.\n --Los dem¿s.     Los demas     Los demas";"CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Aparatos para filtrar o depurar l¿quidos.\n";"FILTRO DE RETORNO DE OLEO MODELO RFA- 630¿20F-Y USADO PARA REMOCAO DE IMPUREZAS DO OLEO DO SISTEMA UTILIZADO NO CAMINHAO GUINDASTE XCMG";"XCMG";"SIN ACUERDO";0;0;11799;0;237161;9486;258446
"26DA000000122911";"IMPORTACION";"IM04";"IMPORTACION MENOR A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"AEROP. PETTIROSSI";6468.07;"AVION";"V";1;"CN - CHINA";"BR - BRASIL";"NUEVO";"UNIDAD";5;27;27.5;120;158.15;9.88;288.03;1862998;0;0;"8421.23.00.000V";"REPUESTOS (AUTOPARTE)";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES";"CALDERAS, MAQUINAS, APARATOS Y ARTEFACTOS MECANICOS; PARTES DE ESTAS MAQUINAS O APARATOS, REACTORES NUCLEARES  CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Aparatos para filtrar o depurar l¿quidos.\n  -Aparatos para filtrar o depurar l¿quidos.\n   --Para filtrar lubricantes o carburantes en los\nmotores de encendido por chispa o compresi¿n.  Para filtrar lubricantes o carburantes en los motores de encendido por chispa o compresi¿n";"CENTRIFUGADORAS INCLUIDAS LAS SECADORAS \nCENTRIFUGAS; APARATOS PARA FILTRAR O DEPURAR \nLIQUIDOS O GASES. -Aparatos para filtrar o depurar l¿quidos.\n";"FILTRO SEPARADOR OLEO-AGUA,DE MODELO 1000424916, A FUNCAO E SEPARAR ¿GUA DO DIESEL(OLEO MINERAL) DO COMBUSTIVEL QUE ALIMENTA O MOTOR POR COMPRESSAO UTILIZADO EM MAQUINAS AUTOPROPULSADAS";"XCMG";"SIN ACUERDO";93150;0;9315;0;196546;7862;306873
"26DA000000122912";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"05/03/2026";"18/03/2026";"2026";"MARZO";"JOSE FALCON";6547.99;"CAMION";"R";2;"JP - JAPON";"CL - CHILE";"USADO";"UNIDAD";7;5010;5010;4179;345;42;4566;29898122.34;0;0;"8704.21.90.000T";"VEHICULOS";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  VEHICULOS AUTOMOVILES PARA EL TRANSPORTE DE \nMERCANCIAS. - Los dem¿s con motor de ¿mbolo (pist¿n), de encendido por compresi¿n (Di¿sel o semi Di¿sel):  - Los dem¿s con motor de ¿mbolo (pist¿n), de encendido por compresi¿n (Di¿sel o semi Di¿sel): --De peso total con carga m¿xima inferior o igual\n  a 5 t.  --- Los dem¿s  Los dem?s";"VEHICULOS AUTOMOVILES PARA EL TRANSPORTE DE \nMERCANCIAS. - Los dem¿s con motor de ¿mbolo (pist¿n), de encendido por compresi¿n (Di¿sel o semi Di¿sel):";"UN CAMION USADO MARCA HINO MODELO DUTRO AO 2.007.-";"HINO";"SIN ACUERDO";4484718;0;149491;0;3453233;138129;8225571
"26DA000000122912";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"05/03/2026";"18/03/2026";"2026";"MARZO";"JOSE FALCON";6547.99;"CAMION";"R";1;"JP - JAPON";"CL - CHILE";"USADO";"UNIDAD";7;1220;1220;5393;345;54;5792;37925958.08;0;0;"8703.22.10.900G";"VEHICULOS";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS";"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  AUTOMOVILES PARA TURISMO Y DEMAS VEHICULOS AUTOMOVILES CONCEBIDOS PRINCIPALMENTE PARA EL TRANSPORTE DE PERSONAS (EXCEPTO LOS DE LA PARTIDA 87.02), INCLUIDOS LOS DEL TIPO FAMILIAR (\"BREAK\" O \"STATION WAGON\") Y LOS DE CARRERAS. -Los dem¿s veh¿culos con motor de ¿mbolo (pist¿n)\n alternativo, de encendido por chispa:\n  -Los dem¿s veh¿culos con motor de ¿mbolo (pist¿n)\n alternativo, de encendido por chispa:\n --De cilindrada superior a 1.000 cm3. pero\n  inferior o igual a 1.500 cm3.     Con capacidad para el transporte de personas sentadas inferior o igual a 6, incluido el conductor        Los dem¿s";"AUTOMOVILES PARA TURISMO Y DEMAS VEHICULOS AUTOMOVILES CONCEBIDOS PRINCIPALMENTE PARA EL TRANSPORTE DE PERSONAS (EXCEPTO LOS DE LA PARTIDA 87.02), INCLUIDOS LOS DEL TIPO FAMILIAR (\"BREAK\" O \"STATION WAGON\") Y LOS DE CARRERAS. -Los dem¿s veh¿culos con motor de ¿mbolo (pist¿n)\n alternativo, de encendido por chispa:\n";"UN AUTOMOVIL USADO MARCA TOYOTA MODELO AURIS AO 2.016.-";"TOYOTA";"SIN ACUERDO";7585192;0;189630;0;4570078;182803;12527703
"26DA000000122913";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"CAACUPEMI";6468.07;"CAMION";"V";2;"BR - BRASIL";"BR - BRASIL";"NUEVO";"UNIDAD";30;5897;5897;23340;1422.71;27.29;24790;160343455.3;0;0;"4011.70.90.000L";"REPUESTOS (AUTOPARTE)";"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.";"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.  NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO.    - De los tipos utilizados en veh¿culos y m¿quinas agr¿colas o forestales  --- Los dem¿s  Los dem¿s";"NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO. ";"NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO, LOS DEM¿S, DE LOS TIPOS UTILIZADOS EN VEHICULOS Y MAQUINAS AGRICOLAS O FORESTALES, LOS DEMAS, EN: 30 UNIDADES DE 28.1 - 26TL 14R-1 MB39 - BR";"PIRELLI";"AAP.CE 74";0;0;801717;0;16114517;644581;17560815
"26DA000000122913";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"CAACUPEMI";6468.07;"CAMION";"V";3;"BR - BRASIL";"BR - BRASIL";"NUEVO";"UNIDAD";8;123;123;790.24;48.18;0.93;839.35;5428974.55;0;0;"4011.80.90.000A";"REPUESTOS (AUTOPARTE)";"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.";"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.  NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO.    - De los tipos utilizados en veh¿culos y m¿quinas para la construcci¿n, miner¿a o mantenimiento industrial  --- Los dem¿s  Los dem¿s";"NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO. ";"NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO, LOS DEM¿S, DE LOS TIPOS UTILIZADOS EN VEH¿CULOS Y M¿QUINAS PARA LA CONSTRUCCI¿N O MANTENIMIENTO INDUSTRIAL, EN: 8 UNIDADES DE 6.50 - 10TT 10 CI84 - BR";"PIRELLI";"AAP.CE 74";0;0;27145;0;545612;21824;594581
"26DA000000122913";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"18/03/2026";"18/03/2026";"2026";"MARZO";"CAACUPEMI";6468.07;"CAMION";"V";1;"BR - BRASIL";"BR - BRASIL";"NUEVO";"UNIDAD";186;8321;8321;35722.8;2177.51;41.77;37942.08;245412029.39;0;0;"4011.20.90.000Q";"REPUESTOS (AUTOPARTE)";"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.";"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.  NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO.    -De los tipos utilizados en autobuses o en \n camiones.     Los demas     Los dem¿s.";"NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO. ";"NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO, DE LOS TIPOS UTILIZADOS EN AUTOBUSES O EN  CAMIONES. LOS DEMAS, EN:";"";"AAP.CE 74";0;0;1227060;0;24663909;986556;26877525
"26DA000000122914";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"10/03/2026";"18/03/2026";"2026";"MARZO";"JOSE FALCON";6495.22;"CAMION";"N";2;"AR - ARGENTINA";"AR - ARGENTINA";"NUEVO";"KILOGRAMO";5916;5916;6516;3011.64;1089.74;30.12;4131.5;26835001.43;0;0;"3214.90.00.000L";"COLORANTES Y PINTURAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA.        -Los dem¿s.";"MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA. ";"LOS DEM¿S - MASILLA, CEMENTOS DE RESINA Y DEM¿S M¿STIQUES; PLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILER¿A, DETALLADAS EN SUB ITEM:";"";"MERCOSUR";0;0;134175;0;2696918;107877;2938970
"26DA000000122914";"IMPORTACION";"IC04";"IMPORTACION A CONSUMO CON DOCUMENTO DE TRANSPORTE";"10/03/2026";"18/03/2026";"2026";"MARZO";"JOSE FALCON";6495.22;"CAMION";"N";1;"AR - ARGENTINA";"AR - ARGENTINA";"NUEVO";"KILOGRAMO";152521.02;152521.02;155521.02;31018.8;11223.9;310.18;42552.88;276390317.23;0;0;"6809.11.00.000X";"MANUFACTURAS DE PIEDRAS, YESO, CEMENTO Y AMIANTO";"CAPITULO 68  MANUFACTURAS DE PIEDRA, YESO, CEMENTO, AMIANTO,  MICA O MATERIAS ANALOGAS.";"CAPITULO 68  MANUFACTURAS DE PIEDRA, YESO, CEMENTO, AMIANTO,  MICA O MATERIAS ANALOGAS.  MANUFACTURAS DE YESO FRAGUABLE O DE PREPARACIONES A BASE DE YESO FRAGUABLE. -Planchas, hojas, paneles, losetas y art¿culos\n similares, sin adornos:  -Planchas, hojas, paneles, losetas y art¿culos\n similares, sin adornos:     --Revestidos o reforzados exclusivamente con\n  papel o cart¿n.";"MANUFACTURAS DE YESO FRAGUABLE O DE PREPARACIONES A BASE DE YESO FRAGUABLE. -Planchas, hojas, paneles, losetas y art¿culos\n similares, sin adornos:";"REVESTIDOS O REFORZADOS EXCLUSIVAMENTE CON PAPEL O CART¿N - PLACAS, HOJAS, PANELES, LOSETAS Y ART¿CULOS SIMILARES, SIN ADORNOS , DETALLADOS EN SUB ITEM:";"";"MERCOSUR";0;0;1381952;0;27777227;1111089;30270268
"26DA000000122915";"IMPORTACION";"IFC1";"IMPORTACION DE FRACCIONES COMPLEMENTARIAS";"18/03/2026";"18/03/2026";"2026";"MARZO";"JOSE FALCON";6468.07;"CAMION";"R";2;"AR - ARGENTINA";"AR - ARGENTINA";"NUEVO";"KILOGRAMO";123.429;384;384;3011.64;38.92;1.08;148.17;958392.92;0;0;"3214.90.00.000L";"COLORANTES Y PINTURAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS";"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA.        -Los dem¿s.";"MASILLA, CEMENTOS DE RESINA Y DEMAS MASTIQUES;\nPLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILERIA. ";"LOS DEM¿S - MASILLA, CEMENTOS DE RESINA Y DEM¿S M¿STIQUES; PLASTES (ENDUIDOS) UTILIZADOS EN PINTURA; PLASTES (ENDUIDOS) NO REFRACTARIOS DE LOS TIPOS UTILIZADOS EN ALBA¿ILER¿A, DETALLADAS EN SUB ITEM:";"";"MERCOSUR";0;0;0;0;0;0;0
"26DA000000122915";"IMPORTACION";"IFC1";"IMPORTACION DE FRACCIONES COMPLEMENTARIAS";"18/03/2026";"18/03/2026";"2026";"MARZO";"JOSE FALCON";6468.07;"CAMION";"R";1;"AR - ARGENTINA";"AR - ARGENTINA";"NUEVO";"KILOGRAMO";0;26266;26266;31018.8;1436.23;39.69;5468.01;35367481.27;0;0;"6809.11.00.000X";"MANUFACTURAS DE PIEDRAS, YESO, CEMENTO Y AMIANTO";"CAPITULO 68  MANUFACTURAS DE PIEDRA, YESO, CEMENTO, AMIANTO,  MICA O MATERIAS ANALOGAS.";"CAPITULO 68  MANUFACTURAS DE PIEDRA, YESO, CEMENTO, AMIANTO,  MICA O MATERIAS ANALOGAS.  MANUFACTURAS DE YESO FRAGUABLE O DE PREPARACIONES A BASE DE YESO FRAGUABLE. -Planchas, hojas, paneles, losetas y art¿culos\n similares, sin adornos:  -Planchas, hojas, paneles, losetas y art¿culos\n similares, sin adornos:     --Revestidos o reforzados exclusivamente con\n  papel o cart¿n.";"MANUFACTURAS DE YESO FRAGUABLE O DE PREPARACIONES A BASE DE YESO FRAGUABLE. -Planchas, hojas, paneles, losetas y art¿culos\n similares, sin adornos:";"REVESTIDOS O REFORZADOS EXCLUSIVAMENTE CON PAPEL O CART¿N - PLACAS, HOJAS, PANELES, LOSETAS Y ART¿CULOS SIMILARES, SIN ADORNOS , DETALLADOS EN SUB ITEM:";"";"MERCOSUR";0;0;0;0;0;0;0
